Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G01",Rare Event Detection,"RED","YC201103S",Ch1Unknown,"N1","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.5,11,12856,11,0,0,12856,1.01,12867,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,8855,12263,3457.3,3464.8,"Rare Event Detection Experiment",,,,1.34,0.73,,,,,,,1.43,0.57,,,61,39,
"G02",Rare Event Detection,"RED","YC201103S",Ch1Unknown,"N1","Manual",0.32,One-Step RT-ddPCR Kit for Probes,6.4,,,0.74,0.1,4,14931,4,0,0,14931,0.315,14935,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,8855,12327,3458.4,3460.8,"Rare Event Detection Experiment",,,,0.5,0.18,,,,,,,1.7,0.3,,,68,32,
"G03",Rare Event Detection,"RED","YC201103S-",Ch1Unknown,"N1","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.4,0.3,8,12249,8,0,3,12246,0.768,12257,,,,,,,,0.7,,,1.4,0.1,42,,,65,19,1,1,8855,12670,3560.8,3566.7,"Rare Event Detection Experiment",,,,1.07,0.53,,,,,,,1.07,0.39,,,54,31,
"G04",Rare Event Detection,"RED","YC201103S-",Ch1Unknown,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2.1,0,0,1697,0,0,0,1697,0,1697,,,,,,,,,,,,,,,,,,1,1,8855,0,3253.8,3253.8,"Rare Event Detection Experiment",,,,0.95,0,,,,,,,,,,,,,
"G05",Rare Event Detection,"RED","YC201120S",Ch1Unknown,"N1","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.8,1.8,30,13179,30,0,1,13178,2.68,13209,,,,,,,,0.97,,,1.46,0.48,49,,,62,37,1,1,8855,12865,3610.3,3631.3,"Rare Event Detection Experiment",,,,3.19,2.22,,,,,,,1.22,0.72,,,56,43,
"G06",Rare Event Detection,"RED","YC201120S",Ch1Unknown,"N1","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,6.2,0.6,3,1508,3,0,0,1508,2.34,1511,,,,,,,,1,,,2.7,0,50,,,93,7,1,1,8855,12460,3593.2,3610.8,"Rare Event Detection Experiment",,,,4,1.2,,,,,,,1.8,0.2,,,71,29,
"G07",Rare Event Detection,"RED","YC201120S-",Ch1Unknown,"N1","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,4.9,0,1,1147,1,0,3,1144,1.03,1148,,,,,,,,0.25,,,0.9,0,20,,,61,0,1,1,8855,9545.3,2956.1,2961.8,"Rare Event Detection Experiment",,,,2.6,0.3,,,,,,,0.55,0,,,40,0,
"G08",Rare Event Detection,"RED","YC201120S-",Ch1Unknown,"N1","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.6,2.5,40,13624,39,1,0,13624,3.36,13664,,,,,,,,1.03,,,1.48,0.57,51,,,62,40,1,1,8855,11702,3371.2,3395.6,"Rare Event Detection Experiment",,,,4,2.9,,,,,,,1.26,0.8,,,56,45,
"G09",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15079,0,0,0,15079,0,15079,,,,,,,,,,,,,,,,,,1,1,8855,0,3218.7,3218.7,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC201104S",Ch1Unknown,"N1","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,2.2,0.4,5,5756,5,0,3,5753,1.02,5761,,,,,,,,0.6,,,1.3,0,38,,,66,11,1,1,8855,12537,3430.2,3438.1,"Rare Event Detection Experiment",,,,1.56,0.63,,,,,,,0.99,0.26,,,52,25,
"H02",Rare Event Detection,"RED","YC201104S",Ch1Unknown,"N1","Manual",0.61,One-Step RT-ddPCR Kit for Probes,12.2,,,1.15,0.28,8,15361,8,0,0,15361,0.613,15369,,,,,,,,1,,,2,0,50,,,75,25,1,1,8855,12389,3410.8,3415.5,"Rare Event Detection Experiment",,,,0.86,0.42,,,,,,,1.5,0.5,,,63,37,
"H03",Rare Event Detection,"RED","YC201104S-",Ch1Unknown,"N1","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.5,0.4,10,13412,10,0,1,13411,0.877,13422,,,,,,,,0.9,,,1.7,0.1,48,,,69,26,1,1,8855,12645,3535.8,3542.6,"Rare Event Detection Experiment",,,,1.19,0.63,,,,,,,1.31,0.51,,,59,37,
"H04",Rare Event Detection,"RED","YC201104S-",Ch1Unknown,"N1","Manual",0.4,One-Step RT-ddPCR Kit for Probes,8,,,0.86,0.14,5,14836,5,0,7,14829,0.396,14841,,,,,,,,0.42,,,0.87,0,29,,,52,7,1,1,8855,12979,3510.5,3513.7,"Rare Event Detection Experiment",,,,0.6,0.24,,,,,,,0.64,0.19,,,41,18,
"H05",Rare Event Detection,"RED","YC201204S",Ch1Unknown,"N1","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,6.8,4.4,83,17771,83,0,1,17770,5.48,17854,,,,,,,,0.99,,,1.29,0.69,50,,,57,42,1,1,8855,12607,3609.1,3650.9,"Rare Event Detection Experiment",,,,6.1,4.9,,,,,,,1.14,0.84,,,53.6,45.8,
"H06",Rare Event Detection,"RED","YC201204S",Ch1Unknown,"N1","Manual",6.6,One-Step RT-ddPCR Kit for Probes,132,,,8.2,5.3,80,14196,79,1,0,14196,6.53,14276,,,,,,,,1.01,,,1.33,0.7,50,,,58,43,1,1,8855,12554,3429.3,3480.4,"Rare Event Detection Experiment",,,,7.4,5.9,,,,,,,1.17,0.85,,,54.3,46.4,
"H07",Rare Event Detection,"RED","YC201204S-",Ch1Unknown,"N1","Manual",5.2,One-Step RT-ddPCR Kit for Probes,104,,,7.8,3.3,22,4922,22,0,3,4919,5.25,4944,,,,,,,,0.9,,,1.4,0.4,47,,,61,32,1,1,8855,12002,3570.9,3608.4,"Rare Event Detection Experiment",,,,6.4,4.2,,,,,,,1.14,0.62,,,54,40,
"H08",Rare Event Detection,"RED","YC201204S-",Ch1Unknown,"N1","Manual",4.2,One-Step RT-ddPCR Kit for Probes,84,,,7.9,1.9,8,2230,8,0,1,2229,4.21,2238,,,,,,,,0.9,,,1.8,0,47,,,71,23,1,1,8855,11895,3351.9,3382.4,"Rare Event Detection Experiment",,,,5.9,2.9,,,,,,,1.32,0.45,,,59,35,
"H09",Rare Event Detection,"RED","NTC",Ch1NTC,"N1","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17827,0,0,0,17827,0,17827,,,,,,,,,,,,,,,,,,1,1,8855,0,3252.3,3252.3,"Rare Event Detection Experiment",,,,0.09,0,,,,,,,,,,,,,
"A01",Rare Event Detection,"RED","YC201019S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,958,,,,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"A02",Rare Event Detection,"RED","YC201019S",Ch2Unknown,"N2","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,1.8,0.7,16,16286,14,0,2,16286,1.01,16302,,,,,,,,0.9,,,1.5,0.2,47,,,65,29,1,1,958,1290.3,722.03,722.58,"Rare Event Detection Experiment",,,,1.47,0.89,,,,,,,1.2,0.55,,,56,38,
"A03",Rare Event Detection,"RED","YC201019S-",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,4.2,1.2,10,4969,1,0,9,4969,0.236,4979,,,,,,,,0.1,,,0.34,0,9,,,29,0,1,1,958,1065.5,711.56,712.27,"Rare Event Detection Experiment",,,,3.2,1.7,,,,,,,0.22,0,,,19,0,
"A04",Rare Event Detection,"RED","YC201019S-",Ch2Unknown,"N2","Manual",0.45,One-Step RT-ddPCR Kit for Probes,9,,,0.97,0.16,5,13118,4,0,1,13118,0.359,13123,,,,,,,,0.8,,,1.9,0,44,,,78,11,1,1,958,1353.9,703.86,704.1,"Rare Event Detection Experiment",,,,0.68,0.27,,,,,,,1.3,0.3,,,61,28,
"A05",Rare Event Detection,"RED","YC201105S",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.7,13,11856,13,0,0,11856,1.29,11869,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,958,1301.1,698.25,698.91,"Rare Event Detection Experiment",,,,1.68,0.96,,,,,,,1.39,0.61,,,60,40,
"A06",Rare Event Detection,"RED","YC201105S",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.2,0.9,22,17601,22,1,0,17600,1.47,17623,,,,,,,,1,,,1.7,0.4,51,,,66,36,1,1,958,1221.5,692.06,692.73,"Rare Event Detection Experiment",,,,1.81,1.18,,,,,,,1.36,0.73,,,59,44,
"A07",Rare Event Detection,"RED","YC201105S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.3,1,22,16755,22,0,0,16755,1.54,16777,,,,,,,,1,,,1.6,0.4,50,,,65,35,1,1,958,1312,703.42,704.22,"Rare Event Detection Experiment",,,,1.9,1.24,,,,,,,1.3,0.7,,,58,42,
"A08",Rare Event Detection,"RED","YC201105S-",Ch2Unknown,"N2","Manual",0.62,One-Step RT-ddPCR Kit for Probes,12.4,,,1.15,0.28,8,15296,8,0,0,15296,0.615,15304,,,,,,,,1,,,2,0,50,,,75,25,1,1,958,1267.2,684.16,684.47,"Rare Event Detection Experiment",,,,0.86,0.42,,,,,,,1.5,0.5,,,63,37,
"A09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",67.5,One-Step RT-ddPCR Kit for Probes,1350,,,71.9,63.2,921,15586,912,0,9,15586,66.9,16507,,,,,,,,,,,,,,,,,,1,1,958,1787.6,683.82,745.41,"Rare Event Detection Experiment",,,,69.8,65.3,,,,,,,,,,,,,
"B01",Rare Event Detection,"RED","YC201020S",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2.2,0,0,1631,0,0,0,1631,0,1631,,,,,,,,,,,,,,,,,,1,1,958,0,483.33,483.33,"Rare Event Detection Experiment",,,,0.99,0,,,,,,,,,,,,,
"B02",Rare Event Detection,"RED","YC201020S",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,5.9,0.3,2,1286,0,0,2,1286,0,1288,,,,,,,,,,,,,,,,,,1,1,958,976.77,609.05,609.62,"Rare Event Detection Experiment",,,,3.5,0.8,,,,,,,,,,,,,
"B03",Rare Event Detection,"RED","YC201020S-",Ch2Unknown,"N2","Manual",0.46,One-Step RT-ddPCR Kit for Probes,9.2,,,0.95,0.18,6,15205,6,0,0,15205,0.464,15211,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,958,1241.2,696.23,696.44,"Rare Event Detection Experiment",,,,0.68,0.3,,,,,,,1.6,0.4,,,65,35,
"B04",Rare Event Detection,"RED","YC201020S-",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.4,0.4,9,13598,9,0,0,13598,0.778,13607,,,,,,,,1,,,1.9,0.1,50,,,74,26,1,1,958,1241,698.88,699.24,"Rare Event Detection Experiment",,,,1.07,0.55,,,,,,,1.47,0.53,,,62,38,
"B05",Rare Event Detection,"RED","YC201106S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,1,364,0,0,1,364,0,365,,,,,,,,,,,,,,,,,,1,1,958,991.93,452.84,454.32,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"B06",Rare Event Detection,"RED","YC201106S",Ch2Unknown,"N2","Manual",1.9,One-Step RT-ddPCR Kit for Probes,38,,,2.7,1.2,25,15511,25,0,0,15511,1.89,15536,,,,,,,,1,,,1.6,0.4,50,,,64,36,1,1,958,1326.2,694.03,695.05,"Rare Event Detection Experiment",,,,2.3,1.54,,,,,,,1.28,0.72,,,57,43,
"B07",Rare Event Detection,"RED","YC201106S-",Ch2Unknown,"N2","Manual",2.5,One-Step RT-ddPCR Kit for Probes,50,,,3.9,1.5,18,8357,16,0,2,8357,2.25,8375,,,,,,,,0.9,,,1.5,0.3,47,,,64,30,1,1,958,1216,696.54,697.66,"Rare Event Detection Experiment",,,,3.2,2,,,,,,,1.19,0.58,,,56,38,
"B08",Rare Event Detection,"RED","YC201106S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.3,0.9,18,14455,18,0,0,14455,1.46,14473,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,958,1221.4,677.05,677.73,"Rare Event Detection Experiment",,,,1.84,1.15,,,,,,,1.33,0.67,,,58,42,
"B09",Rare Event Detection,"RED","POS 1",Ch2Positive Control,"N2","Manual",70,One-Step RT-ddPCR Kit for Probes,1400,,,75,65,705,11553,698,0,7,11553,69,12258,,,,,,,,,,,,,,,,,,1,1,958,1846.9,702.75,768.55,"Rare Event Detection Experiment",,,,72.3,67.1,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC201021S",Ch2Unknown,"N2","Manual",1.8,One-Step RT-ddPCR Kit for Probes,36,,,4.7,0.4,3,2010,3,0,0,2010,1.75,2013,,,,,,,,1,,,2.7,0,50,,,93,7,1,1,958,1378.3,745.18,746.13,"Rare Event Detection Experiment",,,,3,0.9,,,,,,,1.8,0.2,,,71,29,
"C02",Rare Event Detection,"RED","YC201021S",Ch2Unknown,"N2","Manual",0.49,One-Step RT-ddPCR Kit for Probes,9.8,,,1,0.19,6,14447,6,0,0,14447,0.488,14453,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,958,1259.7,693.44,693.67,"Rare Event Detection Experiment",,,,0.72,0.31,,,,,,,1.6,0.4,,,65,35,
"C03",Rare Event Detection,"RED","YC201021S-",Ch2Unknown,"N2","Manual",0.7,One-Step RT-ddPCR Kit for Probes,14,,,1.27,0.33,9,15081,8,0,1,15081,0.624,15090,,,,,,,,0.9,,,1.8,0,47,,,71,23,1,1,958,1207,692.89,693.2,"Rare Event Detection Experiment",,,,0.96,0.49,,,,,,,1.32,0.45,,,59,35,
"C04",Rare Event Detection,"RED","YC201021S-",Ch2Unknown,"N2","Manual",0.45,One-Step RT-ddPCR Kit for Probes,9,,,0.97,0.16,5,13120,5,0,0,13120,0.448,13125,,,,,,,,1,,,2.3,0,50,,,82,18,1,1,958,1202.3,691.12,691.32,"Rare Event Detection Experiment",,,,0.68,0.27,,,,,,,1.6,0.4,,,66,34,
"C05",Rare Event Detection,"RED","YC201116S",Ch2Unknown,"N2","Manual",3.4,One-Step RT-ddPCR Kit for Probes,68,,,4.5,2.5,44,15188,44,0,0,15188,3.4,15232,,,,,,,,1,,,1.42,0.58,50,,,61,39,1,1,958,1304.3,711.95,713.66,"Rare Event Detection Experiment",,,,3.9,2.9,,,,,,,1.21,0.79,,,55,45,
"C06",Rare Event Detection,"RED","YC201116S",Ch2Unknown,"N2","Manual",2,One-Step RT-ddPCR Kit for Probes,40,,,2.9,1.4,26,14965,26,0,0,14965,2.04,14991,,,,,,,,1,,,1.5,0.5,50,,,64,36,1,1,958,1227.2,685.73,686.67,"Rare Event Detection Experiment",,,,2.47,1.67,,,,,,,1.28,0.72,,,57,43,
"C07",Rare Event Detection,"RED","YC201116S-",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.9,1.8,27,11554,27,0,0,11554,2.75,11581,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,958,1236.3,691.41,692.68,"Rare Event Detection Experiment",,,,3.3,2.3,,,,,,,1.27,0.73,,,57,43,
"C08",Rare Event Detection,"RED","YC201116S-",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,1.8,31,13721,31,0,0,13721,2.66,13752,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,958,1204.9,670.57,671.77,"Rare Event Detection Experiment",,,,3.16,2.21,,,,,,,1.25,0.75,,,56,44,
"C09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,64.7,56.9,931,17567,914,1,17,17566,59.6,18498,,,,,,,,,,,,,,,,,,1,1,958,1719.5,676.06,728.57,"Rare Event Detection Experiment",,,,62.7,58.8,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC201022S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,958,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"D02",Rare Event Detection,"RED","YC201022S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.8,0.5,11,12688,11,0,0,12688,1.02,12699,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,958,1254.1,699.79,700.27,"Rare Event Detection Experiment",,,,1.36,0.74,,,,,,,1.43,0.57,,,61,39,
"D03",Rare Event Detection,"RED","YC201022S-",Ch2Unknown,"N2","Manual",0.9,One-Step RT-ddPCR Kit for Probes,18,,,1.6,0.5,11,14331,10,0,1,14331,0.821,14342,,,,,,,,0.9,,,1.7,0.1,48,,,69,26,1,1,958,1266.3,704.53,704.97,"Rare Event Detection Experiment",,,,1.2,0.66,,,,,,,1.31,0.51,,,59,37,
"D04",Rare Event Detection,"RED","YC201022S-",Ch2Unknown,"N2","Manual",0.46,One-Step RT-ddPCR Kit for Probes,9.2,,,0.93,0.18,6,15505,6,0,0,15505,0.455,15511,,,,,,,,1,,,2.2,0,50,,,79,21,1,1,958,1247.1,712.61,712.81,"Rare Event Detection Experiment",,,,0.67,0.29,,,,,,,1.6,0.4,,,65,35,
"D05",Rare Event Detection,"RED","YC201117S",Ch2Unknown,"N2","Manual",4.5,One-Step RT-ddPCR Kit for Probes,90,,,5.8,3.5,58,14994,58,0,0,14994,4.54,15052,,,,,,,,1,,,1.37,0.63,50,,,59,41,1,1,958,1302.4,704.25,706.55,"Rare Event Detection Experiment",,,,5.2,4,,,,,,,1.19,0.81,,,54.6,45.4,
"D06",Rare Event Detection,"RED","YC201117S",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,5.8,3.2,46,12380,46,0,0,12380,4.36,12426,,,,,,,,1,,,1.41,0.59,50,,,60,40,1,1,958,1273.7,698.91,701.04,"Rare Event Detection Experiment",,,,5,3.8,,,,,,,1.21,0.79,,,55,45,
"D07",Rare Event Detection,"RED","YC201117S-",Ch2Unknown,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,2,0,0,1797,0,1,0,1796,0,1797,,,,,,,,,,,,,,,,,,1,1,958,0,466.53,466.53,"Rare Event Detection Experiment",,,,0.9,0,,,,,,,,,,,,,
"D08",Rare Event Detection,"RED","YC201117S-",Ch2Unknown,"N2","Manual",5.5,One-Step RT-ddPCR Kit for Probes,110,,,7.1,4.3,61,12919,60,2,1,12917,5.45,12980,,,,,,,,1.02,,,1.38,0.66,50,,,59,42,1,1,958,1187.7,667.76,670.2,"Rare Event Detection Experiment",,,,6.3,4.9,,,,,,,1.2,0.83,,,54.9,45.9,
"D09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"N2","Manual",72,One-Step RT-ddPCR Kit for Probes,1440,,,76.4,67.6,1029,16303,1012,1,17,16302,70.8,17332,,,,,,,,,,,,,,,,,,1,1,958,1751.3,677.76,741.49,"Rare Event Detection Experiment",,,,74.3,69.8,,,,,,,,,,,,,
"E01",Rare Event Detection,"RED","YC201023S",Ch2Unknown,"N2","Manual",0.37,One-Step RT-ddPCR Kit for Probes,7.4,,,0.86,0.11,4,12854,4,0,0,12854,0.366,12858,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,958,1362.6,702.04,702.25,"Rare Event Detection Experiment",,,,0.58,0.21,,,,,,,1.7,0.3,,,68,32,
"E02",Rare Event Detection,"RED","YC201023S",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,10,13971,10,0,0,13971,0.842,13981,,,,,,,,1,,,1.9,0.1,50,,,72,28,1,1,958,1342,704.91,705.37,"Rare Event Detection Experiment",,,,1.14,0.6,,,,,,,1.45,0.55,,,61,39,
"E03",Rare Event Detection,"RED","YC201023S-",Ch2Unknown,"N2","Manual",0.23,One-Step RT-ddPCR Kit for Probes,4.6,,,0.6,0.05,3,15464,3,0,0,15464,0.228,15467,,,,,,,,1,,,2.7,0,50,,,93,7,1,1,958,1314.2,699.32,699.44,"Rare Event Detection Experiment",,,,0.39,0.12,,,,,,,1.8,0.2,,,71,29,
"E04",Rare Event Detection,"RED","YC201023S-",Ch2Unknown,"N2","Manual",0.3,One-Step RT-ddPCR Kit for Probes,6,,,0.7,0.09,4,15950,4,0,0,15950,0.295,15954,,,,,,,,1,,,2.5,0,50,,,86,14,1,1,958,1179,700.47,700.59,"Rare Event Detection Experiment",,,,0.47,0.17,,,,,,,1.7,0.3,,,68,32,
"E05",Rare Event Detection,"RED","YC201118S",Ch2Unknown,"N2","Manual",2.7,One-Step RT-ddPCR Kit for Probes,54,,,3.7,2,39,16757,39,0,0,16757,2.73,16796,,,,,,,,1,,,1.45,0.55,50,,,61,39,1,1,958,1284.5,705.08,706.42,"Rare Event Detection Experiment",,,,3.2,2.32,,,,,,,1.23,0.77,,,56,44,
"E06",Rare Event Detection,"RED","YC201118S",Ch2Unknown,"N2","Manual",2.9,One-Step RT-ddPCR Kit for Probes,58,,,3.9,2.1,40,16261,40,0,0,16261,2.89,16301,,,,,,,,1,,,1.44,0.56,50,,,61,39,1,1,958,1247.4,708.98,710.3,"Rare Event Detection Experiment",,,,3.37,2.46,,,,,,,1.22,0.78,,,56,44,
"E07",Rare Event Detection,"RED","YC201118S-",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,958,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"E08",Rare Event Detection,"RED","YC201118S-",Ch2Unknown,"N2","Manual",2.4,One-Step RT-ddPCR Kit for Probes,48,,,3.4,1.6,27,13145,27,0,0,13145,2.41,13172,,,,,,,,1,,,1.5,0.5,50,,,63,37,1,1,958,1233.6,677.71,678.85,"Rare Event Detection Experiment",,,,2.91,1.98,,,,,,,1.27,0.73,,,57,43,
"E09",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.23,0,0,15140,0,0,0,15140,0,15140,,,,,,,,,,,,,,,,,,1,1,958,0,709.87,709.87,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","YC201102S",Ch2Unknown,"N2","Manual",0.52,One-Step RT-ddPCR Kit for Probes,10.4,,,1.12,0.18,5,11416,5,0,0,11416,0.515,11421,,,,,,,,1,,,2.3,0,50,,,82,18,1,1,958,1273.5,712.51,712.75,"Rare Event Detection Experiment",,,,0.78,0.32,,,,,,,1.6,0.4,,,66,34,
"F02",Rare Event Detection,"RED","YC201102S",Ch2Unknown,"N2","Manual",0.64,One-Step RT-ddPCR Kit for Probes,12.8,,,1.25,0.27,7,12800,7,0,0,12800,0.643,12807,,,,,,,,1,,,2.1,0,50,,,77,23,1,1,958,1226,710.2,710.48,"Rare Event Detection Experiment",,,,0.92,0.43,,,,,,,1.5,0.5,,,64,36,
"F03",Rare Event Detection,"RED","YC201102S-",Ch2Unknown,"N2","Manual",1.5,One-Step RT-ddPCR Kit for Probes,30,,,2.7,0.8,11,8364,7,0,4,8364,0.984,8375,,,,,,,,0.6,,,1.3,0,39,,,62,16,1,1,958,1197.6,702.93,703.58,"Rare Event Detection Experiment",,,,2.06,1.12,,,,,,,0.95,0.33,,,50,27,
"F04",Rare Event Detection,"RED","YC201102S-",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.5,12,13968,12,0,0,13968,1.01,13980,,,,,,,,1,,,1.8,0.2,50,,,70,30,1,1,958,1238.6,706.47,706.93,"Rare Event Detection Experiment",,,,1.33,0.75,,,,,,,1.41,0.59,,,60,40,
"F05",Rare Event Detection,"RED","YC201119S",Ch2Unknown,"N2","Manual",5,One-Step RT-ddPCR Kit for Probes,100,,,6.5,3.8,56,13039,56,1,0,13038,5.04,13095,,,,,,,,1.02,,,1.4,0.64,50,,,60,41,1,1,958,1278.7,706.11,708.56,"Rare Event Detection Experiment",,,,5.7,4.4,,,,,,,1.21,0.83,,,55.1,45.7,
"F06",Rare Event Detection,"RED","YC201119S",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,6,2.3,17,5182,17,2,0,5180,3.85,5199,,,,,,,,1.1,,,1.9,0.4,53,,,69,36,1,1,958,1200.6,679.45,681.15,"Rare Event Detection Experiment",,,,4.9,3,,,,,,,1.49,0.74,,,61,44,
"F07",Rare Event Detection,"RED","YC201119S-",Ch2Unknown,"N2","Manual",3.9,One-Step RT-ddPCR Kit for Probes,78,,,5.4,2.7,33,9902,29,0,4,9902,3.44,9935,,,,,,,,0.88,,,1.32,0.44,47,,,59,34,1,1,958,1273,681.54,683.51,"Rare Event Detection Experiment",,,,4.6,3.3,,,,,,,1.1,0.66,,,53,40,
"F08",Rare Event Detection,"RED","YC201119S-",Ch2Unknown,"N2","Manual",2.6,One-Step RT-ddPCR Kit for Probes,52,,,5.7,0.9,5,2226,4,0,1,2226,2.11,2231,,,,,,,,0.8,,,1.9,0,44,,,78,10,1,1,958,1067.7,633.64,634.61,"Rare Event Detection Experiment",,,,4,1.6,,,,,,,1.3,0.3,,,61,28,
"F09",Rare Event Detection,"RED","NEG 3",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,17522,0,0,0,17522,0,17522,,,,,,,,,,,,,,,,,,1,1,958,0,702.01,702.01,"Rare Event Detection Experiment",,,,0.092,0,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","YC201103S",Ch2Unknown,"N2","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.7,0.5,11,12856,11,0,0,12856,1.01,12867,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,958,1298.2,705.31,705.82,"Rare Event Detection Experiment",,,,1.34,0.73,,,,,,,1.43,0.57,,,61,39,
