Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G08",Rare Event Detection,"RED","YC210203S-",Ch2Unknown,"N2","Manual",0.6,One-Step RT-ddPCR Kit for Probes,12,,,1.08,0.28,9,17765,9,1,0,17764,0.596,17774,,,,,,,,1.1,,,2.1,0.1,53,,,76,30,1,1,930,1273.6,674.65,674.95,"Rare Event Detection Experiment",,,,0.82,0.42,,,,,,,1.6,0.6,,,64,41,
"G09",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14769,0,0,0,14769,0,14769,,,,,,,,,,,,,,,,,,1,1,930,0,660.69,660.69,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","YC210115S",Ch2Unknown,"N2","Manual",2.3,One-Step RT-ddPCR Kit for Probes,46,,,3.4,1.6,26,13025,26,0,0,13025,2.35,13051,,,,,,,,1,,,1.5,0.5,50,,,64,36,1,1,930,1174.6,644.71,645.77,"Rare Event Detection Experiment",,,,2.84,1.92,,,,,,,1.28,0.72,,,57,43,
"H02",Rare Event Detection,"RED","YC210115S",Ch2Unknown,"N2","CHECK",No Call,One-Step RT-ddPCR Kit for Probes,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,930,0,0,0,"Rare Event Detection Experiment",,,,,,,,,,,,,,,,,,
"H03",Rare Event Detection,"RED","YC210115S-",Ch2Unknown,"N2","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2,0.8,17,15201,17,0,0,15201,1.31,15218,,,,,,,,1,,,1.7,0.3,50,,,67,33,1,1,930,1237,659.22,659.86,"Rare Event Detection Experiment",,,,1.66,1.02,,,,,,,1.34,0.66,,,59,41,
"H04",Rare Event Detection,"RED","YC210115S-",Ch2Unknown,"N2","Manual",2.1,One-Step RT-ddPCR Kit for Probes,42,,,2.9,1.4,32,18008,32,0,0,18008,2.09,18040,,,,,,,,1,,,1.49,0.51,50,,,62,38,1,1,930,1223.1,656.61,657.61,"Rare Event Detection Experiment",,,,2.48,1.74,,,,,,,1.25,0.75,,,56,44,
"H05",Rare Event Detection,"RED","YC210204S",Ch2Unknown,"N2","Manual",1.4,One-Step RT-ddPCR Kit for Probes,28,,,2.1,0.8,18,15309,17,0,1,15309,1.31,15327,,,,,,,,0.9,,,1.6,0.3,49,,,65,32,1,1,930,1214.2,656.02,656.67,"Rare Event Detection Experiment",,,,1.73,1.08,,,,,,,1.26,0.62,,,57,40,
"H06",Rare Event Detection,"RED","YC210204S",Ch2Unknown,"N2","Manual",6.1,One-Step RT-ddPCR Kit for Probes,122,,,7.5,4.9,87,16791,21,0,66,16791,1.46,16878,,,,,,,,0.24,,,0.36,0.13,19,,,27,12,1,1,930,1149,672.58,675.04,"Rare Event Detection Experiment",,,,6.8,5.5,,,,,,,0.3,0.18,,,23.2,15.6,
"H07",Rare Event Detection,"RED","YC210204S-",Ch2Unknown,"N2","Manual",4.4,One-Step RT-ddPCR Kit for Probes,88,,,8.9,1.7,6,1617,1,0,5,1617,0.725,1623,,,,,,,,0.17,,,0.58,0,14,,,45,0,1,1,930,1005.4,713.82,714.9,"Rare Event Detection Experiment",,,,6.4,2.8,,,,,,,0.36,0,,,29,0,
"H08",Rare Event Detection,"RED","YC210204S-",Ch2Unknown,"N2","Manual",0.8,One-Step RT-ddPCR Kit for Probes,16,,,1.5,0.4,11,15272,11,0,0,15272,0.847,15283,,,,,,,,1,,,1.9,0.1,50,,,71,29,1,1,930,1337.5,672.71,673.19,"Rare Event Detection Experiment",,,,1.13,0.62,,,,,,,1.43,0.57,,,61,39,
"H09",Rare Event Detection,"RED","NEG 2",Ch2Negative Control,"N2","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.33,0,1,16880,1,0,0,16880,0.0697,16881,,,,,,,,,,,,,,,,,,1,1,930,1263.8,665.13,665.16,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
