Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"E10",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.17,0,0,20435,0,19330,0,1105,0,20435,,,,,,,,,,,,,,,,,,1,1,2202,0,1667.8,1667.8,"Rare Event Detection Experiment",,,,0.079,0,,,,,,,,,,,,,
"F01",Rare Event Detection,"RED","26YC201109S",Ch2Unknown,"PMMoV","Manual",49.1,One-Step RT-ddPCR Kit for Probes,982,,,52.7,45.6,749,17563,2,66,747,17497,0,18312,,,,,,,,0.089,,,0.111,0.067,8.2,,,10.1,6.3,1,1,2202,3251.5,1739.9,1801.7,"Rare Event Detection Experiment",,,,50.9,47.3,,,,,,,0.1,0.078,,,9.1,7.2,
"F02",Rare Event Detection,"RED","26YC201109S",Ch2Unknown,"PMMoV","Manual",48.6,One-Step RT-ddPCR Kit for Probes,972,,,52.5,44.7,596,14138,3,54,593,14084,0.058,14734,,,,,,,,0.094,,,0.12,0.068,8.6,,,10.7,6.4,1,1,2202,3375.2,1760.1,1825.4,"Rare Event Detection Experiment",,,,50.6,46.6,,,,,,,0.107,0.081,,,9.7,7.5,
"F03",Rare Event Detection,"RED","26YC201109S-",Ch2Unknown,"PMMoV","Manual",43.5,One-Step RT-ddPCR Kit for Probes,870,,,47.1,40,576,15281,2,45,574,15236,0.0226,15857,,,,,,,,0.08,,,0.104,0.056,7.4,,,9.5,5.4,1,1,2202,3345.2,1751.7,1809.5,"Rare Event Detection Experiment",,,,45.3,41.7,,,,,,,0.092,0.068,,,8.5,6.4,
"F04",Rare Event Detection,"RED","26YC201109S-",Ch2Unknown,"PMMoV","Manual",40.4,One-Step RT-ddPCR Kit for Probes,808,,,43.4,37.3,657,18828,3,51,654,18777,0.0739,19485,,,,,,,,0.081,,,0.103,0.058,7.5,,,9.4,5.6,1,1,2202,3218.3,1692.3,1743.7,"Rare Event Detection Experiment",,,,41.9,38.8,,,,,,,0.092,0.069,,,8.5,6.5,
"F05",Rare Event Detection,"RED","26YC201214S",Ch2Unknown,"PMMoV","Manual",69.8,One-Step RT-ddPCR Kit for Probes,1396,,,74.1,65.5,1009,16510,3,49,1006,16461,0.000363,17519,,,,,,,,0.05,,,0.064,0.036,4.8,,,6,3.5,1,1,2202,3342.4,1761.7,1852.8,"Rare Event Detection Experiment",,,,72,67.6,,,,,,,0.057,0.043,,,5.4,4.1,
"F06",Rare Event Detection,"RED","26YC201214S",Ch2Unknown,"PMMoV","Manual",64.7,One-Step RT-ddPCR Kit for Probes,1294,,,69,60.4,851,15055,4,48,847,15007,0.0955,15906,,,,,,,,0.06,,,0.076,0.043,5.6,,,7.1,4.1,1,1,2202,3289.9,1762.5,1844.2,"Rare Event Detection Experiment",,,,66.9,62.5,,,,,,,0.068,0.051,,,6.4,4.9,
"F07",Rare Event Detection,"RED","26YC201214S-",Ch2Unknown,"PMMoV","Manual",66.5,One-Step RT-ddPCR Kit for Probes,1330,,,70.7,62.3,970,16673,3,52,967,16621,0,17643,,,,,,,,0.055,,,0.07,0.04,5.2,,,6.6,3.9,1,1,2202,3361.8,1706.8,1797.8,"Rare Event Detection Experiment",,,,68.7,64.4,,,,,,,0.063,0.048,,,5.9,4.5,
"F08",Rare Event Detection,"RED","26YC201214S-",Ch2Unknown,"PMMoV","Manual",65.6,One-Step RT-ddPCR Kit for Probes,1312,,,69.6,61.5,1006,17557,1,66,1005,17491,0,18563,,,,,,,,0.065,,,0.081,0.049,6.1,,,7.5,4.7,1,1,2202,3289.8,1706.2,1792,"Rare Event Detection Experiment",,,,67.6,63.5,,,,,,,0.073,0.057,,,6.8,5.4,
"F09",Rare Event Detection,"RED","POS 3",Ch2Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,16479,0,89,0,16390,0,0,16479,,,,,,,,,,,,,,,,,,1,1,2202,4769,0,4769,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"F10",Rare Event Detection,"RED","BCoV 1",Ch2Negative Control,"PMMoV","Manual",0.14,One-Step RT-ddPCR Kit for Probes,2.8,,,0.46,0.02,2,16266,2,15388,0,878,0.145,16268,,,,,,,,,,,,,,,,,,1,1,2202,2331.2,1702.7,1702.8,"Rare Event Detection Experiment",,,,0.28,0.06,,,,,,,,,,,,,
"G01",Rare Event Detection,"RED","26YC201110S",Ch2Unknown,"PMMoV","Manual",48.5,One-Step RT-ddPCR Kit for Probes,970,,,52.2,44.7,635,15099,3,49,632,15050,0.0705,15734,,,,,,,,0.08,,,0.103,0.058,7.4,,,9.4,5.5,1,1,2202,3166.3,1729.5,1787.5,"Rare Event Detection Experiment",,,,50.4,46.5,,,,,,,0.092,0.069,,,8.4,6.4,
"G02",Rare Event Detection,"RED","26YC201110S",Ch2Unknown,"PMMoV","Manual",52.8,One-Step RT-ddPCR Kit for Probes,1056,,,57,48.7,631,13734,2,53,629,13681,0,14365,,,,,,,,0.085,,,0.109,0.062,7.9,,,9.9,5.9,1,1,2202,3240.7,1772.1,1836.6,"Rare Event Detection Experiment",,,,55,50.7,,,,,,,0.097,0.073,,,8.9,6.9,
"G03",Rare Event Detection,"RED","26YC201110S-",Ch2Unknown,"PMMoV","Manual",56.1,One-Step RT-ddPCR Kit for Probes,1122,,,59.9,52.4,874,17882,2,54,872,17828,0,18756,,,,,,,,0.063,,,0.08,0.046,5.9,,,7.4,4.4,1,1,2202,3227.8,1755.8,1824.4,"Rare Event Detection Experiment",,,,58,54.2,,,,,,,0.071,0.054,,,6.7,5.1,
"G04",Rare Event Detection,"RED","26YC201110S-",Ch2Unknown,"PMMoV","Manual",59,One-Step RT-ddPCR Kit for Probes,1180,,,62.9,55.1,890,17311,4,49,886,17262,0.096,18201,,,,,,,,0.058,,,0.074,0.042,5.5,,,6.9,4.1,1,1,2202,3114.8,1731.2,1798.9,"Rare Event Detection Experiment",,,,61,57,,,,,,,0.066,0.05,,,6.2,4.8,
"G05",Rare Event Detection,"RED","26YC201215S",Ch2Unknown,"PMMoV","Manual",66.6,One-Step RT-ddPCR Kit for Probes,1332,,,70.9,62.2,894,15361,3,56,891,15305,0,16255,,,,,,,,0.064,,,0.081,0.047,6,,,7.5,4.5,1,1,2202,3230.4,1754.4,1835.6,"Rare Event Detection Experiment",,,,68.8,64.3,,,,,,,0.073,0.056,,,6.8,5.3,
"G06",Rare Event Detection,"RED","26YC201215S",Ch2Unknown,"PMMoV","Manual",67.7,One-Step RT-ddPCR Kit for Probes,1354,,,72,63.5,989,16686,3,62,986,16624,0,17675,,,,,,,,0.064,,,0.08,0.048,6,,,7.4,4.6,1,1,2202,3232,1718.4,1803.1,"Rare Event Detection Experiment",,,,69.9,65.6,,,,,,,0.072,0.056,,,6.7,5.3,
"G07",Rare Event Detection,"RED","26YC201215S-",Ch2Unknown,"PMMoV","Manual",65.6,One-Step RT-ddPCR Kit for Probes,1312,,,69.7,61.6,1020,17775,7,71,1013,17704,0.184,18795,,,,,,,,0.075,,,0.092,0.057,6.9,,,8.4,5.4,1,1,2202,3219.6,1714.4,1796.1,"Rare Event Detection Experiment",,,,67.7,63.6,,,,,,,0.083,0.066,,,7.7,6.2,
"G08",Rare Event Detection,"RED","26YC201215S-",Ch2Unknown,"PMMoV","Manual",61.5,One-Step RT-ddPCR Kit for Probes,1230,,,65.5,57.5,900,16772,6,46,894,16726,0.236,17672,,,,,,,,0.056,,,0.072,0.041,5.3,,,6.8,3.9,1,1,2202,3152.1,1689.9,1764.3,"Rare Event Detection Experiment",,,,63.5,59.4,,,,,,,0.064,0.048,,,6.1,4.6,
"G09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.2,0,0,18029,0,0,0,18029,0,18029,,,,,,,,,,,,,,,,,,1,1,2202,0,1689.8,1689.8,"Rare Event Detection Experiment",,,,0.089,0,,,,,,,,,,,,,
"G10",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.19,0,0,18357,0,17401,0,956,0,18357,,,,,,,,,,,,,,,,,,1,1,2202,0,1678.2,1678.2,"Rare Event Detection Experiment",,,,0.088,0,,,,,,,,,,,,,
"H01",Rare Event Detection,"RED","26YC201112S",Ch2Unknown,"PMMoV","Manual",60.3,One-Step RT-ddPCR Kit for Probes,1206,,,64.6,56,754,14330,1,40,753,14290,0,15084,,,,,,,,0.053,,,0.07,0.036,5,,,6.6,3.5,1,1,2202,2944,1706.3,1768.2,"Rare Event Detection Experiment",,,,62.5,58.1,,,,,,,0.062,0.045,,,5.8,4.3,
"H02",Rare Event Detection,"RED","26YC201112S",Ch2Unknown,"PMMoV","Manual",61.2,One-Step RT-ddPCR Kit for Probes,1224,,,65.2,57.2,889,16657,3,51,886,16606,0.0187,17546,,,,,,,,0.059,,,0.076,0.043,5.6,,,7.1,4.1,1,1,2202,2979.5,1687.2,1752.6,"Rare Event Detection Experiment",,,,63.2,59.1,,,,,,,0.068,0.051,,,6.3,4.9,
"H03",Rare Event Detection,"RED","26YC201112S-",Ch2Unknown,"PMMoV","Manual",0.07,One-Step RT-ddPCR Kit for Probes,1.4,,,0.33,0,1,17117,0,0,1,17117,0,17118,,,,,,,,,,,,,,,,,,1,1,2202,2346.6,1752.7,1752.7,"Rare Event Detection Experiment",,,,0.17,0.02,,,,,,,,,,,,,
"H04",Rare Event Detection,"RED","26YC201112S-",Ch2Unknown,"PMMoV","Manual",0.14,One-Step RT-ddPCR Kit for Probes,2.8,,,0.44,0.02,2,16985,0,0,2,16985,0,16987,,,,,,,,,,,,,,,,,,1,1,2202,3225.8,1637.9,1638.1,"Rare Event Detection Experiment",,,,0.27,0.06,,,,,,,,,,,,,
"H05",Rare Event Detection,"RED","26YC201216S",Ch2Unknown,"PMMoV","Manual",58.7,One-Step RT-ddPCR Kit for Probes,1174,,,62.8,54.8,828,16171,3,65,825,16106,0,16999,,,,,,,,0.08,,,0.1,0.06,7.4,,,9.1,5.7,1,1,2202,3135.9,1721.3,1790.2,"Rare Event Detection Experiment",,,,60.8,56.7,,,,,,,0.09,0.07,,,8.3,6.6,
"H06",Rare Event Detection,"RED","26YC201216S",Ch2Unknown,"PMMoV","Manual",57.5,One-Step RT-ddPCR Kit for Probes,1150,,,61.5,53.6,814,16238,2,59,812,16179,0,17052,,,,,,,,0.073,,,0.092,0.054,6.8,,,8.5,5.2,1,1,2202,3046,1660.3,1726.5,"Rare Event Detection Experiment",,,,59.6,55.5,,,,,,,0.083,0.064,,,7.7,6,
"H07",Rare Event Detection,"RED","26YC201216S-",Ch2Unknown,"PMMoV","Manual",61.4,One-Step RT-ddPCR Kit for Probes,1228,,,65.5,57.3,857,16009,2,60,855,15949,0,16866,,,,,,,,0.071,,,0.089,0.052,6.6,,,8.2,5,1,1,2202,3136.9,1690,1763.5,"Rare Event Detection Experiment",,,,63.4,59.3,,,,,,,0.08,0.061,,,7.4,5.8,
"H08",Rare Event Detection,"RED","26YC201216S-",Ch2Unknown,"PMMoV","Manual",68,One-Step RT-ddPCR Kit for Probes,1360,,,72.7,63.4,827,13894,2,44,825,13850,0,14721,,,,,,,,0.054,,,0.07,0.038,5.1,,,6.6,3.7,1,1,2202,3090.2,1632.1,1714.1,"Rare Event Detection Experiment",,,,70.4,65.7,,,,,,,0.062,0.046,,,5.9,4.4,
"H09",Rare Event Detection,"RED","NEG 1",Ch2Negative Control,"PMMoV","Manual",0.06,One-Step RT-ddPCR Kit for Probes,1.2,,,0.28,0,1,20025,0,0,1,20025,0,20026,,,,,,,,,,,,,,,,,,1,1,2202,2309.4,1683.7,1683.8,"Rare Event Detection Experiment",,,,0.15,0.02,,,,,,,,,,,,,
"H10",Rare Event Detection,"RED","BCoV 2",Ch2Negative Control,"PMMoV","Manual",0,One-Step RT-ddPCR Kit for Probes,0,,,0.24,0,0,14620,0,13821,0,799,0,14620,,,,,,,,,,,,,,,,,,1,1,2202,0,1582.4,1582.4,"Rare Event Detection Experiment",,,,0.11,0,,,,,,,,,,,,,
